# x y ra dec id_ ci_white mag0.5_white mag3_white flux_white msky_white flag mag05_225 mag05_225_unc mag3_225 mag3_225_unc mag05_336 mag05_336_unc mag3_336 mag3_336_unc mag05_373 mag05_373_unc mag3_373 mag3_373_unc mag05_438 mag05_438_unc mag3_438 mag3_438_unc mag05_487 mag05_487_unc mag3_487 mag3_487_unc mag05_502 mag05_502_unc mag3_502 mag3_502_unc mag05_555 mag05_555_unc mag3_555 mag3_555_unc mag05_657 mag05_657_unc mag3_657 mag3_657_unc mag05_673 mag05_673_unc mag3_673 mag3_673_unc mag05_814 mag05_814_unc mag3_814 mag3_814_unc
1029.98 1712.6 204.2880034 -29.8692326 32461.0 2.573 23.215 20.642 22.604 1.0442 0.0 22.768 0.0407 20.315 0.0131 22.754 0.0248 20.276 0.0079 22.975 0.0558 20.301 0.0162666666667 24.173 0.0237 21.562 0.0071 23.382 0.0426666666667 20.711 0.0124666666667 23.566 0.0393333333333 20.745 0.0107333333333 23.915 0.0144 21.298 0.0043 22.486 0.0247333333333 19.369 0.00586666666667 23.74 0.0436666666667 21.068 0.0127333333333 23.554 0.0205 20.906 0.0061
3817.59 1821.07 204.2522775 -29.8680277 34513.0 2.451 23.843 21.392 12.674 10.994 0.0 23.492 0.0577 20.947 0.0184 23.327 0.0333 20.853 0.0113 23.607 0.0751333333333 21.158 0.0247333333333 24.485 0.029 21.902 0.0099 24.197 0.0631333333333 21.593 0.0195333333333 24.447 0.0599333333333 21.905 0.0190666666667 24.486 0.025 21.878 0.0104 23.25 0.0351333333333 19.84 0.00733333333333 24.42 0.0636666666667 21.779 0.0209333333333 24.251 0.0498 21.579 0.0219
3825.64 1822.82 204.2521744 -29.8680082 34551.0 2.871 24.503 21.632 6.902 11.062 0.0 23.711 0.0635 20.713 0.0161 23.916 0.0451 21.003 0.0125 24.253 0.101266666667 21.151 0.0244 25.117 0.043 21.93 0.0108 24.718 0.0808 21.677 0.0202666666667 25.007 0.0784 21.902 0.0191333333333 24.992 0.0353 21.791 0.0096 23.263 0.0353333333333 19.837 0.00726666666667 24.62 0.0685333333333 21.555 0.0173333333333 24.371 0.0473 21.439 0.0158
3718.89 1855.99 204.2535425 -29.8676398 35201.0 2.753 23.579 20.826 16.159 18.966 0.0 23.783 0.0756 21.136 0.0275 23.669 0.0497 21.351 0.0252 23.894 0.0896666666667 21.62 0.0358 24.722 0.0614 22.795 0.0523 24.392 0.0795333333333 22.319 0.0424 24.875 0.0862666666667 22.75 0.0472 24.739 0.0695 22.853 0.067 22.558 0.0255333333333 19.046 0.00506666666667 24.431 0.0779333333333 22.446 0.0510666666667 23.963 0.0682 21.52 0.0382
3666.46 1862.92 204.2542145 -29.8675629 35341.0 3.101 23.438 20.337 18.392 19.592 0.0 22.758 0.0435 19.787 0.0119 22.891 0.0319 19.857 0.009 23.139 0.0614666666667 20.242 0.0166 24.075 0.034 20.94 0.0098 23.815 0.0560666666667 20.783 0.0146666666667 24.002 0.0520666666667 20.951 0.0134 24.123 0.0377 20.917 0.0111 22.715 0.0274666666667 19.177 0.0054 24.16 0.0649333333333 20.872 0.0156 23.58 0.0624 20.19 0.0153
3740.0 1874.18 204.253272 -29.8674377 35558.0 2.836 23.529 20.693 16.917 38.179 0.0 23.487 0.0769 20.11 0.0176 23.388 0.0466 20.365 0.0142 23.552 0.0754666666667 20.537 0.0194 24.042 0.0352 21.256 0.0132 23.86 0.0565333333333 21.203 0.0181333333333 24.184 0.0566666666667 21.303 0.0164 24.072 0.0353 21.185 0.0132 22.222 0.0218666666667 18.711 0.00433333333333 23.99 0.0542666666667 20.936 0.0142666666667 23.437 0.0364 20.338 0.011
3714.36 1876.79 204.2536006 -29.8674087 35605.0 2.768 21.825 19.057 81.253 46.265 0.0 21.253 0.0238 18.595 0.0085 21.584 0.0186 18.811 0.0066 21.758 0.0325333333333 19.101 0.00986666666667 22.622 0.0175 19.856 0.0064 22.354 0.0275333333333 19.634 0.00826666666667 22.612 0.0268 19.867 0.00806666666667 22.601 0.0145 19.779 0.0055 21.651 0.0168 18.362 0.00366666666667 22.448 0.0246 19.54 0.0066 21.801 0.0126 19.007 0.0044
3840.04 1881.12 204.2519899 -29.8673604 35693.0 3.003 23.448 20.445 18.227 12.43 0.0 24.282 0.0819 21.244 0.0203 23.842 0.041 20.788 0.0101 23.812 0.0821333333333 20.823 0.0207333333333 24.179 0.0239 21.157 0.006 23.819 0.0522666666667 20.765 0.0128666666667 24.058 0.0494 20.948 0.0118 23.862 0.0143 20.799 0.0036 22.711 0.0274 19.268 0.0056 23.413 0.0378 20.314 0.00913333333333 23.108 0.0184 19.948 0.0046
3727.36 1882.47 204.253434 -29.8673456 35718.0 2.628 22.497 19.869 43.758 40.564 0.0 22.623 0.0569 20.101 0.0268 22.486 0.0341 19.947 0.0159 22.536 0.0474 20.024 0.016 23.357 0.0295 20.894 0.0146 22.981 0.0372 20.437 0.0126 23.325 0.0380666666667 20.779 0.0134666666667 23.201 0.0244 20.706 0.0123 22.015 0.0198666666667 18.683 0.00426666666667 23.128 0.0352 20.708 0.0129333333333 23.159 0.0402 20.855 0.0243
3705.07 1893.94 204.2537197 -29.8672182 35937.0 2.785 20.698 17.913 229.53 53.19 0.0 20.043 0.012 17.264 0.0035 20.345 0.0087 17.556 0.0026 20.688 0.0195333333333 17.894 0.0054 21.519 0.0076 18.724 0.0023 21.372 0.0170666666667 18.526 0.00466666666667 21.617 0.0162 18.775 0.00446666666667 21.531 0.0058 18.746 0.002 21.004 0.0124666666667 17.927 0.003 21.55 0.0161333333333 18.664 0.00433333333333 21.04 0.0077 18.208 0.0024
3751.75 1897.58 204.2531215 -29.8671777 36013.0 2.489 22.881 20.392 30.737 49.852 0.0 21.523 0.0258 19.008 0.0095 22.167 0.0248 19.607 0.0099 22.219 0.0402666666667 20.001 0.0154 23.62 0.0271 21.025 0.0117 23.244 0.0419333333333 20.57 0.0131333333333 23.583 0.042 21.121 0.015 23.672 0.0276 21.128 0.0134 21.847 0.0184 18.568 0.00406666666667 23.628 0.0454 20.991 0.0154 24.021 0.0737 21.414 0.0354
3811.5 1898.87 204.2523557 -29.8671632 36044.0 3.151 23.533 20.382 16.858 16.194 0.0 23.185 0.0508 19.904 0.0114 23.067 0.0306 20.043 0.008 23.07 0.0587333333333 20.085 0.0149333333333 24.371 0.0305 21.253 0.008 23.239 0.0411333333333 20.267 0.0107333333333 24.084 0.0511333333333 21.199 0.0138 24.224 0.0255 21.146 0.0077 21.358 0.0146666666667 18.172 0.0034 23.6 0.0440666666667 20.457 0.0108666666667 23.879 0.0458 20.862 0.0146
3960.58 1901.98 204.2504452 -29.8671284 36104.0 2.911 24.965 22.054 4.507 6.4718 0.0 26.763 0.2576 23.534 0.0585 26.105 0.1183 22.904 0.0274 26.006 0.227266666667 23.114 0.0605333333333 26.367 0.0743 23.164 0.0184 25.519 0.116 22.544 0.0298666666667 25.848 0.1154 22.868 0.0298 25.63 0.0427 22.6 0.0128 23.611 0.0414666666667 20.235 0.00873333333333 24.466 0.0625333333333 22.1 0.0224 24.109 0.0369 21.604 0.0168
3810.64 1903.39 204.2523668 -29.867113 36132.0 2.467 21.756 19.289 86.585 17.929 0.0 20.522 0.0145 18.169 0.005 21.055 0.0116 18.73 0.0042 21.463 0.0279333333333 19.191 0.00993333333333 22.677 0.0128 20.187 0.0046 22.312 0.0265333333333 19.842 0.00886666666667 22.61 0.0255333333333 20.227 0.00873333333333 22.664 0.0107 20.211 0.0048 21.594 0.0164 18.312 0.0036 22.868 0.0315333333333 20.227 0.0104666666667 22.678 0.0218 20.001 0.0089
3669.96 1903.95 204.2541697 -29.867107 36148.0 2.563 22.898 20.335 30.242 55.969 0.0 22.263 0.0434 18.973 0.0108 22.422 0.0355 19.358 0.0108 22.515 0.0473333333333 19.667 0.0135333333333 23.412 0.0257 20.555 0.0092 23.293 0.0434666666667 20.418 0.0124 23.497 0.0406 20.62 0.0116666666667 23.366 0.0245 20.683 0.0109 22.049 0.0202 18.608 0.00413333333333 23.476 0.043 20.729 0.0138 23.338 0.0438 20.5 0.0173
3790.88 1904.71 204.25262 -29.8670984 36161.0 3.191 23.717 20.526 14.23 23.388 0.0 23.181 0.056 20.192 0.0158 23.358 0.046 20.378 0.0139 23.599 0.0779333333333 20.371 0.0182 24.974 0.0845 21.889 0.0275 24.071 0.0663333333333 20.801 0.0156 24.659 0.0792666666667 21.774 0.0248 24.841 0.0931 22.013 0.0382 21.8 0.018 18.344 0.00366666666667 24.107 0.0650666666667 20.916 0.0168 25.019 0.1936 22.306 0.0898
3798.77 1913.42 204.2525189 -29.8670016 36339.0 3.157 23.008 19.851 27.339 34.924 0.0 21.534 0.0306 18.461 0.0085 22.205 0.0367 19.024 0.0104 22.578 0.0516 19.418 0.0128666666667 23.595 0.0449 20.325 0.0121 23.273 0.0516666666667 19.926 0.0121333333333 23.721 0.0537333333333 20.405 0.0128666666667 23.712 0.0536 20.436 0.0146 21.441 0.0152666666667 17.985 0.00313333333333 23.743 0.0676 20.324 0.0156666666667 23.83 0.0923 20.483 0.0235
1713.32 1914.33 204.2792455 -29.8669921 36353.0 1.964 26.742 24.778 0.877 0.98235 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 29.529 0.8459 28.977 0.9082 -99.0 -99.0 31.173 0.6526 -99.0 -99.0 27.647 0.305533333333 25.11 0.0958 27.861 0.286 26.875 0.194 27.805 0.0877 26.054 0.0427 25.708 0.108933333333 22.59 0.0259333333333 26.799 0.179266666667 24.852 0.0744 25.254 0.0452 23.172 0.0178
3813.33 1923.23 204.2523323 -29.8668926 36553.0 3.187 22.618 19.431 39.162 36.701 0.0 21.457 0.0256 18.316 0.0067 21.977 0.0258 19.018 0.0085 22.352 0.0453333333333 19.411 0.0127333333333 23.522 0.0502 20.269 0.0141 23.31 0.0551333333333 20.203 0.0153333333333 23.546 0.0543333333333 20.371 0.0146 23.586 0.0671 20.324 0.0187 22.145 0.0211333333333 18.586 0.00413333333333 23.568 0.0670666666667 20.428 0.0192666666667 23.407 0.0942 19.975 0.0228
3801.15 1924.54 204.2524884 -29.866878 36573.0 3.417 21.426 18.009 117.35 71.717 0.0 20.572 0.0247 16.909 0.0047 20.945 0.0199 17.35 0.004 21.273 0.0277333333333 17.748 0.0056 22.169 0.0213 18.762 0.0051 21.923 0.0248666666667 18.497 0.00533333333333 22.131 0.0242 18.794 0.00553333333333 22.079 0.0196 18.775 0.0053 21.011 0.0125333333333 17.678 0.00266666666667 21.883 0.022 18.792 0.00573333333333 21.821 0.0232 18.715 0.0073
3667.94 1927.35 204.2541956 -29.866847 36632.0 2.504 23.367 20.863 19.646 33.332 0.0 24.646 0.211 -99.0 -99.0 24.097 0.0945 22.391 0.0985 23.322 0.0688666666667 21.555 0.0372 24.107 0.0462 22.316 0.045 23.591 0.0509333333333 21.571 0.0252666666667 23.79 0.0481333333333 22.087 0.031 24.029 0.0448 22.333 0.0511 22.156 0.0212 18.819 0.00453333333333 23.851 0.053 21.848 0.0297333333333 23.909 0.061 22.038 0.0575
3790.55 1927.41 204.2526243 -29.8668462 36637.0 2.896 21.428 18.532 117.14 60.419 0.0 20.327 0.0154 17.348 0.0045 20.721 0.012 17.798 0.0037 21.169 0.0248666666667 18.191 0.00646666666667 22.276 0.0147 19.276 0.0045 21.944 0.0227333333333 18.901 0.0058 22.319 0.0235333333333 19.309 0.00626666666667 22.286 0.0146 19.34 0.0049 21.006 0.0124666666667 17.533 0.00253333333333 22.385 0.0252666666667 19.259 0.00633333333333 22.507 0.0299 19.48 0.0096
3820.98 1937.42 204.2522343 -29.8667349 36835.0 3.201 22.316 19.115 51.726 36.476 0.0 23.666 0.2757 19.813 0.0423 23.229 0.1213 20.051 0.0355 22.481 0.0522 20.073 0.0221333333333 23.562 0.0554 20.849 0.0251 23.289 0.0522 21.317 0.034 23.438 0.0498 21.193 0.0270666666667 23.374 0.0477 20.766 0.0242 21.77 0.0177333333333 18.45 0.00386666666667 23.169 0.0426666666667 21.278 0.0295333333333 22.916 0.0473 20.169 0.0208
3845.17 1937.85 204.2519243 -29.8667301 36845.0 2.707 23.29 20.583 21.084 30.165 0.0 22.036 0.0307 19.524 0.0107 22.722 0.0292 19.921 0.0096 23.297 0.0669333333333 20.703 0.0213333333333 24.101 0.0378 21.279 0.0138 23.854 0.0578666666667 21.023 0.0174 24.31 0.0612666666667 21.468 0.0184666666667 24.071 0.0371 21.198 0.0138 22.192 0.0216 18.703 0.00433333333333 24.522 0.081 21.613 0.0257333333333 23.924 0.0579 20.73 0.0163
3832.14 1938.4 204.2520913 -29.866724 36858.0 2.659 23.767 21.108 13.586 33.671 0.0 22.968 0.0624 20.653 0.0333 23.292 0.0373 20.936 0.0167 23.636 0.0774 21.384 0.0293333333333 24.741 0.0493 22.411 0.028 24.049 0.0618 21.277 0.0188666666667 24.859 0.0892 22.461 0.0412666666667 24.84 0.085 22.499 0.0555 21.812 0.0181333333333 18.253 0.00353333333333 24.452 0.0769333333333 21.805 0.029 24.527 0.1127 21.865 0.0534
3748.65 1938.99 204.2531613 -29.8667176 36870.0 2.414 23.366 20.952 19.658 45.457 0.0 23.102 0.0582 20.753 0.0274 22.979 0.034 20.646 0.0161 23.332 0.0674 20.836 0.0224 24.409 0.0393 22.205 0.0235 23.999 0.0590666666667 21.465 0.0196 24.257 0.0568666666667 22.008 0.0225333333333 24.249 0.0307 21.922 0.0182 22.089 0.0206 18.592 0.00413333333333 24.07 0.0544 21.627 0.0202 23.497 0.0338 21.424 0.0239
3790.95 1941.75 204.2526192 -29.8666868 36919.0 2.679 22.739 20.06 35.04 54.89 0.0 21.798 0.0375 18.935 0.013 22.186 0.0293 19.496 0.0115 22.647 0.0504666666667 19.929 0.0156 23.577 0.0324 20.899 0.0142 23.351 0.0446 21.091 0.0180666666667 23.544 0.0431333333333 21.082 0.0166666666667 23.596 0.0308 20.996 0.0151 21.858 0.0185333333333 18.452 0.00386666666667 23.822 0.0502 21.408 0.0198666666667 23.503 0.0457 21.058 0.0257
3832.72 1946.1 204.2520839 -29.8666384 37007.0 2.97 22.571 19.601 40.899 37.198 0.0 22.332 0.0544 19.036 0.014 22.448 0.0371 19.226 0.0104 22.145 0.0388666666667 19.315 0.0108666666667 23.195 0.0283 20.306 0.0105 22.834 0.0380666666667 19.945 0.0113333333333 23.159 0.0392666666667 20.347 0.0127333333333 23.207 0.0347 20.365 0.014 21.511 0.0158 17.973 0.00306666666667 23.195 0.0462666666667 20.756 0.0216666666667 23.585 0.0858 21.419 0.0651
3843.64 1947.42 204.2519439 -29.8666237 37038.0 2.12 24.041 21.921 10.556 30.471 0.0 22.772 0.0626 20.149 0.0263 23.163 0.057 20.697 0.0302 23.596 0.0836 21.051 0.0310666666667 24.977 0.1372 23.125 0.1351 24.912 0.142866666667 -99.0 -99.0 25.077 0.132066666667 25.108 0.6366 25.612 0.3041 -99.0 -99.0 22.02 0.0199333333333 18.587 0.00413333333333 25.925 0.326066666667 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
3808.89 1950.5 204.2523893 -29.8665896 37095.0 2.787 19.853 17.066 499.92 69.803 0.0 18.98 0.0073 16.276 0.0022 19.313 0.0053 16.624 0.0017 19.752 0.0126666666667 17.014 0.0036 20.66 0.0049 17.872 0.0015 20.385 0.0108 17.686 0.00313333333333 20.557 0.00986666666667 17.926 0.003 20.664 0.0035 17.879 0.0011 20.159 0.00846666666667 17.292 0.00226666666667 20.644 0.0105333333333 17.883 0.003 20.177 0.0046 17.429 0.0014
3801.85 1958.3 204.2524795 -29.8665029 37260.0 2.668 23.855 21.187 12.532 63.032 0.0 23.278 0.0974 19.729 0.0196 23.523 0.0735 20.104 0.0177 23.121 0.0642666666667 20.252 0.0186666666667 24.321 0.0508 21.472 0.0193 23.645 0.0529333333333 20.744 0.0152666666667 24.114 0.0564 21.585 0.0208 24.221 0.0453 21.67 0.0232 21.617 0.0165333333333 18.146 0.00333333333333 24.017 0.058 21.503 0.0230666666667 24.257 0.1064 23.238 0.2242
3754.48 1960.95 204.2530866 -29.8664735 37317.0 2.631 22.089 19.458 63.752 43.337 0.0 21.919 0.0372 19.235 0.0145 21.61 0.0216 19.148 0.0103 21.839 0.0342 19.426 0.0120666666667 22.989 0.0291 20.397 0.0142 22.592 0.0334 20.212 0.0134666666667 22.913 0.0341333333333 20.459 0.0134666666667 22.94 0.029 20.417 0.0157 21.619 0.0166 18.42 0.0038 22.936 0.035 20.819 0.0182666666667 22.778 0.035 20.522 0.0232
3853.99 1967.91 204.2518113 -29.866396 37472.0 3.543 22.151 18.608 60.192 33.084 0.0 21.837 0.0376 18.09 0.0068 21.934 0.0328 18.496 0.0075 22.142 0.0424666666667 18.7 0.009 22.997 0.032 19.476 0.007 22.582 0.0349333333333 19.109 0.0074 22.962 0.0365333333333 19.388 0.00733333333333 22.88 0.0326 19.27 0.0067 21.283 0.0142 17.65 0.00266666666667 22.504 0.0329333333333 19.01 0.007 22.271 0.0343 18.666 0.0071
3874.62 1971.32 204.2515469 -29.8663581 37533.0 2.752 23.529 20.777 16.915 22.693 0.0 23.213 0.0565 20.674 0.021 23.272 0.0405 20.847 0.0186 23.254 0.0652666666667 21.125 0.0268 24.564 0.0544 22.066 0.0275 24.106 0.0668666666667 21.395 0.0224 24.528 0.0702 21.919 0.0256 24.436 0.0545 21.823 0.0258 22.22 0.0218666666667 18.731 0.0044 23.986 0.0582666666667 21.161 0.0187333333333 23.891 0.0555 20.95 0.0197
3868.71 1973.17 204.2516227 -29.8663376 37565.0 2.751 22.794 20.043 33.299 25.246 0.0 22.612 0.0387 19.708 0.0105 22.403 0.0219 19.785 0.007 22.528 0.0456666666667 19.965 0.0141333333333 23.511 0.0197 20.825 0.0067 23.272 0.0413333333333 20.519 0.0119333333333 23.564 0.0400666666667 20.807 0.0116 23.502 0.0162 20.704 0.0058 22.063 0.0203333333333 18.572 0.00406666666667 23.415 0.0421333333333 20.46 0.012 23.284 0.024 20.143 0.0067
3846.7 1973.97 204.2519048 -29.8663287 37589.0 3.187 20.174 16.987 371.96 88.452 0.0 19.687 0.0103 16.395 0.0023 19.856 0.0069 16.611 0.0016 19.884 0.0135333333333 16.799 0.00326666666667 20.817 0.0055 17.671 0.0014 20.392 0.0109333333333 17.369 0.00273333333333 20.677 0.0105333333333 17.619 0.0026 20.784 0.0042 17.593 0.0011 19.932 0.0076 16.58 0.0016 20.448 0.0098 17.393 0.00246666666667 20.213 0.0051 17.038 0.0013
3598.73 1974.03 204.2550827 -29.8663284 37591.0 2.881 24.574 21.693 6.464 10.884 0.0 24.641 0.097 21.72 0.0255 24.566 0.0588 21.551 0.0151 24.375 0.106933333333 21.697 0.0314 25.332 0.0437 22.36 0.0119 24.89 0.087 21.848 0.0217333333333 24.978 0.0764 22.198 0.0216 25.15 0.0334 22.195 0.0105 23.076 0.0324 19.5 0.00626666666667 24.87 0.0790666666667 22.057 0.0236666666667 24.745 0.0565 22.558 0.0352
3843.31 1978.24 204.2519482 -29.8662813 37680.0 3.554 22.254 18.7 54.738 64.937 0.0 21.957 0.0511 18.331 0.0103 21.916 0.0367 18.428 0.0083 22.081 0.0420666666667 18.565 0.0086 23.412 0.0541 19.715 0.0103 22.483 0.0334666666667 19.172 0.0078 23.21 0.0436 19.614 0.0086 23.336 0.0517 19.672 0.01 20.636 0.0105333333333 17.22 0.0022 22.575 0.0306666666667 19.175 0.0068 22.602 0.0353 19.187 0.0086
3869.22 1981.36 204.2516162 -29.8662466 37744.0 3.162 22.942 19.78 29.048 36.561 0.0 22.552 0.0429 18.941 0.0084 22.26 0.0263 19.287 0.0081 22.61 0.0491333333333 19.466 0.0119333333333 23.532 0.0311 20.316 0.0084 23.072 0.0405333333333 19.928 0.0101333333333 23.518 0.0426666666667 20.267 0.0100666666667 23.533 0.0331 20.151 0.0081 21.805 0.0180666666667 18.201 0.00346666666667 23.181 0.0410666666667 19.914 0.0098 23.097 0.0494 19.736 0.0122
3859.54 1987.36 204.2517402 -29.8661799 37853.0 2.832 23.072 20.24 25.765 44.215 0.0 22.72 0.0599 19.784 0.0199 23.121 0.0531 20.19 0.0183 23.754 0.0964 21.284 0.0405333333333 24.045 0.0422 21.295 0.0169 24.094 0.073 21.91 0.0392666666667 24.129 0.0575333333333 21.426 0.0194666666667 23.746 0.032 21.088 0.014 21.526 0.0158666666667 18.101 0.00326666666667 23.699 0.055 22.052 0.0466666666667 23.614 0.0588 20.943 0.0266
3786.68 1989.23 204.252674 -29.8661593 37891.0 3.186 22.471 19.285 44.845 40.92 0.0 21.382 0.0223 18.351 0.0057 21.909 0.0189 18.678 0.0046 22.371 0.0457333333333 19.114 0.0106666666667 23.132 0.027 19.909 0.0074 23.214 0.0556666666667 20.003 0.0144666666667 23.333 0.0480666666667 20.073 0.012 23.213 0.0418 20.002 0.012 21.595 0.0164 18.047 0.0032 23.849 0.0877333333333 20.63 0.0238 23.613 0.1053 20.265 0.0269
3763.38 1994.0 204.2529726 -29.8661063 38003.0 2.405 24.439 22.034 7.319 21.273 0.0 -99.0 -99.0 -99.0 -99.0 29.17 5.5622 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 26.711 0.298 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 26.591 0.287466666667 -99.0 -99.0 25.876 0.1853 -99.0 -99.0 22.258 0.0222666666667 18.791 0.00453333333333 25.418 0.182466666667 -99.0 -99.0 26.898 1.1641 -99.0 -99.0
3862.94 1994.03 204.2516967 -29.8661058 38004.0 2.313 23.539 21.226 16.767 42.345 0.0 25.035 0.3873 -99.0 -99.0 23.71 0.09 22.989 0.2391 24.175 0.130733333333 -99.0 -99.0 24.935 0.1127 -99.0 -99.0 24.486 0.112733333333 -99.0 -99.0 24.87 0.108533333333 -99.0 -99.0 24.684 0.1024 24.884 0.6873 21.343 0.0146 17.794 0.00286666666667 25.077 0.1998 -99.0 -99.0 24.185 0.1223 -99.0 -99.0
3832.32 2007.36 204.2520891 -29.8659578 38284.0 2.217 22.843 20.626 31.837 46.967 0.0 22.064 0.0368 19.487 0.0149 22.147 0.029 20.115 0.0206 22.606 0.05 20.578 0.0239333333333 23.675 0.0373 21.323 0.0213 23.313 0.0464666666667 21.144 0.0222 23.766 0.0494666666667 21.462 0.0222666666667 23.762 0.0402 21.327 0.0223 21.995 0.0197333333333 18.552 0.00406666666667 23.555 0.0478 21.66 0.0296 23.447 0.0423 21.181 0.0269
3849.14 2008.32 204.2518736 -29.8659471 38294.0 2.774 22.15 19.376 60.243 42.862 0.0 22.095 0.0366 19.314 0.0124 21.831 0.0215 19.203 0.0085 21.918 0.0356 19.351 0.0116666666667 23.046 0.0225 20.359 0.0092 22.656 0.0336 19.884 0.0105333333333 22.964 0.0321333333333 20.337 0.0107333333333 22.966 0.0197 20.214 0.0082 21.111 0.0131333333333 17.719 0.00273333333333 22.631 0.0304 19.985 0.0107333333333 22.405 0.0216 19.799 0.0097
3858.24 2010.76 204.2517569 -29.8659199 38352.0 2.85 21.978 19.128 70.588 41.29 0.0 21.925 0.0297 19.025 0.0084 21.679 0.018 18.824 0.0058 21.718 0.0322 19.02 0.00966666666667 22.862 0.0175 20.006 0.0059 22.312 0.0280666666667 19.443 0.00813333333333 22.707 0.0278666666667 19.921 0.00826666666667 22.743 0.0159 19.963 0.0063 20.933 0.0120666666667 17.536 0.00253333333333 22.615 0.0314666666667 19.802 0.0102666666667 22.575 0.0241 19.66 0.0085
3662.74 2012.79 204.2542624 -29.8658977 38407.0 2.497 24.197 21.7 9.146 16.787 0.0 23.697 0.0631 21.369 0.0222 23.69 0.0406 21.412 0.0161 24.018 0.0908 21.746 0.0324666666667 25.082 0.048 22.785 0.0246 24.591 0.0784 22.233 0.0292666666667 24.988 0.0798 22.797 0.0331333333333 25.095 0.0545 22.963 0.0386 22.662 0.0268 19.202 0.00546666666667 25.118 0.0992666666667 22.629 0.041 25.516 0.187 23.515 0.1589
3844.87 2012.78 204.2519283 -29.8658975 38408.0 3.025 22.582 19.557 40.483 43.945 0.0 22.785 0.0499 19.73 0.014 22.636 0.0321 19.733 0.0101 22.881 0.0558 19.739 0.0135333333333 23.591 0.0285 20.496 0.0084 23.119 0.0410666666667 20.003 0.0102666666667 23.347 0.0380666666667 20.23 0.00946666666667 23.282 0.0218 20.185 0.0066 21.272 0.0141333333333 17.853 0.00293333333333 22.896 0.032 19.784 0.00806666666667 22.441 0.0179 19.442 0.0056
3889.2 2015.0 204.2513602 -29.8658728 38448.0 3.123 23.458 20.335 18.065 13.215 0.0 25.806 0.2067 21.856 0.0326 25.077 0.1225 21.646 0.028 25.022 0.158533333333 21.896 0.0402 25.119 0.0848 22.009 0.0262 24.511 0.0927333333333 21.56 0.029 24.509 0.0732 21.72 0.0246 24.26 0.0582 21.482 0.0252 22.165 0.0213333333333 18.762 0.00446666666667 23.781 0.0612 21.104 0.0243333333333 23.156 0.054 20.862 0.0351
3781.94 2015.73 204.2527348 -29.8658648 38462.0 3.102 22.847 19.745 31.706 17.389 0.0 23.931 0.0738 20.638 0.0167 23.123 0.0321 20.118 0.0086 23.305 0.0656666666667 20.221 0.016 23.849 0.0228 20.713 0.0058 23.269 0.0415333333333 20.172 0.0102 23.559 0.0402666666667 20.425 0.00973333333333 23.419 0.0164 20.27 0.0046 21.714 0.0173333333333 18.351 0.00366666666667 22.911 0.0312666666667 19.767 0.0076 22.482 0.0173 19.387 0.005
3756.94 2020.94 204.2530552 -29.865807 38572.0 3.24 23.512 20.272 17.183 23.507 0.0 24.645 0.1372 21.223 0.0316 24.064 0.0742 20.923 0.0212 24.258 0.110266666667 21.066 0.0268666666667 24.616 0.0575 21.421 0.0165 24.454 0.0912 21.21 0.0228 24.35 0.0646666666667 21.064 0.0153333333333 24.159 0.0461 20.962 0.0135 21.984 0.0196 18.347 0.00366666666667 23.961 0.0638666666667 20.616 0.015 23.347 0.0435 20.05 0.0116
3822.12 2055.66 204.2522199 -29.8654211 39316.0 3.163 22.723 19.56 35.548 23.14 0.0 21.661 0.0248 18.85 0.007 22.173 0.021 19.228 0.006 22.417 0.0438666666667 19.427 0.0112666666667 23.533 0.0243 20.302 0.0062 23.147 0.0423333333333 19.868 0.00986666666667 23.437 0.0394666666667 20.217 0.00926666666667 23.488 0.0255 20.154 0.0064 21.763 0.0177333333333 18.187 0.0034 23.465 0.0519333333333 20.111 0.0118666666667 23.307 0.0409 19.806 0.0091
3822.11 2057.03 204.25222 -29.8654059 39347.0 3.126 22.747 19.621 34.78 24.133 0.0 22.035 0.0296 18.864 0.007 22.286 0.0224 19.215 0.0059 22.343 0.0424 19.414 0.0112 23.471 0.0232 20.326 0.0063 22.975 0.0384 19.761 0.0092 23.439 0.0394 20.218 0.00926666666667 23.396 0.024 20.179 0.0067 21.611 0.0165333333333 18.075 0.00326666666667 23.247 0.0444 20.076 0.0116666666667 23.055 0.0345 19.845 0.0095
3852.78 2058.42 204.251827 -29.8653904 39379.0 3.228 23.884 20.656 12.198 16.341 0.0 24.891 0.1429 22.253 0.054 24.723 0.0908 21.762 0.029 24.793 0.138466666667 22.311 0.0501333333333 25.15 0.0712 22.156 0.0236 25.038 0.117133333333 22.247 0.0406666666667 24.925 0.0854 21.917 0.0240666666667 24.853 0.0723 21.968 0.0276 21.933 0.0191333333333 18.511 0.00393333333333 24.936 0.1118 22.819 0.0726666666667 24.713 0.1443 22.073 0.0689
